"DDJHBH","GYSBM","YYBM","PSDBM","DDJHMXBH","YPBM","CGSL","CGDJ"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1297","130075","9990.000","33.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1298","113243","9990.000","26.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1299","121729","9990.000","35.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1300","127681","10.000","21.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1301","111475","9990.000","39.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1302","119241","10.000","25.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1303","134269","10.000","21.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1304","103425","9990.000","30.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1305","100431","10.000","39.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1306","118763","9990.000","38.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1307","131697","9990.000","21.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1308","114185","10.000","33.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1309","119221","10.000","30.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1310","108235","9990.000","30.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1311","129205","10.000","32.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1312","130469","10.000","35.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1313","119797","9990.000","26.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1314","111039","9990.000","23.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1315","106295","9990.000","39.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1316","123139","9990.000","37.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1317","104549","10.000","26.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1318","132585","9990.000","25.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1319","123143","10.000","35.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1320","127609","9990.000","21.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1321","105367","9990.000","23.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1322","100963","10.000","25.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1323","118753","9990.000","33.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1324","114067","10.000","38.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1325","119223","10.000","28.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1326","119233","10.000","33.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1327","113829","10.000","30.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1328","109567","10.000","23.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1329","108519","10.000","38.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1330","113139","9990.000","26.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1331","106223","9990.000","23.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1332","121805","10.000","31.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1333","129385","9990.000","22.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1334","119269","9990.000","34.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1335","130061","9990.000","24.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1336","118981","10.000","22.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1337","121691","9990.000","21.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1338","108225","9990.000","29.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1339","113007","10.000","39.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1340","132821","9990.000","31.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1341","105357","9990.000","39.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1342","105607","9990.000","33.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1343","129021","9990.000","29.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1344","114967","10.000","21.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1345","134135","9990.000","20.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1346","127695","10.000","30.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1347","119303","9990.000","34.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1348","113781","9990.000","38.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1349","131731","10.000","20.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1350","134223","10.000","36.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1351","105373","9990.000","38.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1352","119237","9990.000","34.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1353","103761","9990.000","32.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1354","115387","10.000","21.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1355","114191","9990.000","31.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1356","106295","10.000","39.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1357","117823","10.000","20.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1358","117423","10.000","20.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1359","127605","10.000","31.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1360","108501","9990.000","26.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1361","128201","9990.000","37.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1362","136685","10.000","24.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1363","127591","9990.000","36.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1364","128991","10.000","35.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1365","100981","9990.000","27.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1366","108511","9990.000","26.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1367","137863","9990.000","20.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1368","124013","9990.000","36.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1369","129379","9990.000","24.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1370","133883","10.000","34.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1371","132901","10.000","24.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1372","101117","9990.000","36.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1373","112695","10.000","23.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1374","101459","10.000","23.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1375","127191","9990.000","35.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1376","108523","9990.000","31.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1377","108529","9990.000","28.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1378","108537","9990.000","39.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1379","127613","10.000","28.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1380","114134","10.000","22.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1381","117441","9990.000","38.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1382","101351","10.000","31.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1383","133135","9990.000","24.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1384","118959","10.000","34.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1385","119017","10.000","33.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1386","112703","10.000","33.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1387","129647","9990.000","32.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1388","133007","10.000","32.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1389","101435","9990.000","24.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1390","104185","9990.000","37.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1391","105017","10.000","23.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1392","136781","9990.000","21.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1393","127629","9990.000","21.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1394","106319","9990.000","23.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1395","129455","9990.000","23.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1396","112957","9990.000","21.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1397","134261","10.000","35.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1398","101209","10.000","32.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1399","104121","9990.000","30.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1400","127136","9990.000","38.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1401","119611","10.000","26.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1402","129163","9990.000","31.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1403","108515","10.000","20.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1404","134637","9990.000","36.00"
